Polygons,Generation,bestMSE,currentMSE
250,366,39363.62189814815,41108.77701388889
250,367,39363.62189814815,41108.73289351852
250,368,39363.62189814815,41133.25268518519
250,369,39363.62189814815,41133.55604166666
250,370,39363.62189814815,41109.15305555556
250,371,39363.62189814815,41193.68127314815
250,372,39363.62189814815,41193.68127314815
250,373,39363.62189814815,41286.11048611111
250,374,39363.62189814815,41286.11048611111
250,375,39363.62189814815,41283.45659722222
250,376,39363.62189814815,41283.55370370371
250,377,39363.62189814815,41276.488032407404
250,378,39363.62189814815,41253.659375
250,379,39363.62189814815,41253.85923611111
250,380,39363.62189814815,41233.249444444446
250,381,39363.62189814815,41221.49717592593
250,382,39363.62189814815,41221.49717592593
250,383,39363.62189814815,41272.46847222222
250,384,39363.62189814815,41271.23905092593
250,385,39363.62189814815,41345.52002314815
250,386,39363.62189814815,41345.69416666667
